Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
744986,Hockey,02/03/2024 12:00:00 PM,02/03/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,Juniper Valley Park: Hockey-01,,N/A,"05,","104,"
744623,Soccer -Regulation,02/03/2024 12:00:00 PM,02/03/2024 04:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
745778,Soccer - Non Regulation,02/03/2024 02:00:00 PM,02/03/2024 05:00:00 PM,Parks Department,Sport - Youth,Queens,Juniper Valley Park: Football-01,,N/A,"05,","104,"
741134,Soccer - Non Regulation,02/04/2024 08:00:00 AM,02/04/2024 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,Frederick Douglass Playground: Soccer-01,,N/A,"07,","24,"
754381,Football - Youth,02/04/2024 08:00:00 AM,02/04/2024 10:30:00 AM,Parks Department,Sport - Youth,Brooklyn,Shore Road Park and Parkway: 95th St Fields-Soccer-02,,N/A,"10,","68,"
740838,Soccer - Non Regulation,02/03/2024 01:00:00 PM,02/03/2024 09:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Bloomingdale Park: Youth Soccer-01 ,Freshkills Park: Owl Hollow-Soccer-3",,N/A,"03,","123,"
741412,Family And Friends Day Amplified Sound Performance,05/04/2024 01:00:00 PM,05/04/2024 05:00:00 PM,Parks Department,Special Event,Brooklyn,"Commodore Barry Park: Performance Space   ,Commodore Barry Park: Lawn/Sitting Area",,N/A,"2,","88,"
753624,Celebration,02/04/2024 03:30:00 PM,02/04/2024 04:30:00 PM,Parks Department,Special Event,Manhattan,Central Park: Shakespeare Garden,,N/A,"64,","22,"
755428,Celebration,04/13/2024 12:00:00 PM,04/13/2024 04:00:00 PM,Parks Department,Special Event,Brooklyn,Herbert Von King Park: Lafayette Avenue BBQ Area near Baseball Field,,N/A,"3,","79,"
740932,Soccer - Non Regulation,02/04/2024 10:00:00 AM,02/04/2024 12:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
744944,Soccer - Non Regulation,02/03/2024 04:00:00 PM,02/03/2024 05:30:00 PM,Parks Department,Sport - Adult,Brooklyn,Parade Ground: Soccer-10,,N/A,"14,","70,"
753616,Sunday Holy Hours - January 2024,01/28/2024 10:00:00 AM,01/28/2024 01:00:00 PM,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Vatican Pavillion,,N/A,"81,","110,"
743370,Soccer -Regulation,02/04/2024 08:00:00 AM,02/04/2024 05:00:00 PM,Parks Department,Sport - Youth,Bronx,"Williamsbridge Oval: Soccer-01 ,Van Cortlandt Park: Stadium-Soccer-08",,N/A,"07, 26,","50, 52,"
750434,Soccer -Regulation,02/04/2024 08:00:00 AM,02/04/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,Randall's Island Park: Soccer-10,,N/A,"11,","25,"
742003,Soccer - Non Regulation,02/04/2024 08:00:00 AM,02/04/2024 07:00:00 PM,Parks Department,Sport - Youth,Queens,Juniper Valley Park: Football-01,,N/A,"05,","104,"
749383,Soccer - Non Regulation,02/04/2024 09:00:00 AM,02/04/2024 10:30:00 AM,Parks Department,Sport - Youth,Manhattan,Peter's Field: Soccer-01,,N/A,"06,","13,"
752070,Forest Hills Greenmarket Sunday,02/04/2024 08:00:00 AM,02/04/2024 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens,QUEENS BOULEVARD between 70 AVENUE and 69 ROAD,Both,Sidewalk and Curb Lane Closure,"12, 6, 8, 9,","102, 103, 107, 112,"
752547,Celebration,02/26/2024 01:00:00 PM,02/26/2024 02:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Gapstow Bridge,,N/A,"64,","22,"
741508,Soccer - Non Regulation,02/04/2024 09:00:00 AM,02/04/2024 11:00:00 AM,Parks Department,Sport - Adult,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
750698,2024 Queensboro Dance Festival,08/04/2024 06:00:00 PM,08/04/2024 07:30:00 PM,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Around the Unisphere,,N/A,"81,","110,"
744816,Football Ã¢â¬â Flag Football,02/04/2024 09:00:00 AM,02/04/2024 05:00:00 PM,Parks Department,Sport - Youth,Staten Island,Bloomingdale Park: Soccer-01,,N/A,"03,","123,"
741652,Soccer - Non Regulation,02/04/2024 10:00:00 AM,02/04/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Robert Moses Playground: Soccer-01 ,James J Walker Park: Soccer-01 ,Pier 42: Soccer-01",,N/A,"06, 2, 3,","17, 6, 7,"
748097,Soccer - Non Regulation,02/03/2024 06:00:00 PM,02/03/2024 08:00:00 PM,Parks Department,Sport - Adult,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
754125,Miscellaneous,05/29/2024 09:00:00 AM,05/29/2024 02:00:00 PM,Parks Department,Special Event,Brooklyn,"Bensonhurst Park: Softball-01   ,Bensonhurst Park: Softball-02 ,Bensonhurst Park: Softball-03 ,Bensonhurst Park: Central Lawn",,N/A,"11,","62,"
746647,Soccer - Non Regulation,02/04/2024 08:00:00 AM,02/04/2024 12:30:00 PM,Parks Department,Sport - Youth,Manhattan,Eugene McCabe Field: Soccer-01,,N/A,"11,","25,"
693864,Community Time,02/04/2024 08:00:00 AM,02/04/2024 08:00:00 PM,Parks Department,Special Event,Brooklyn,Maria Hernandez Park: Maria Hernandez Park-Softball-01,,N/A,"04,","83,"
740843,Soccer - Non Regulation,02/03/2024 01:00:00 PM,02/03/2024 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Baruch Playground: Football-01 ,Baruch Playground: Football-02",,N/A,"03,","7,"
755629,Soccer - Non Regulation,01/19/2024 03:30:00 PM,01/19/2024 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-08A,,N/A,"14,","70,"
745657,NYRR Open Run at Conference House Park,02/04/2024 09:00:00 AM,02/04/2024 10:00:00 AM,Parks Department,Special Event,Staten Island,Conference House Park: Conference House Park,,N/A,"3,","123,"
750742,Celebration,02/07/2024 01:30:00 PM,02/07/2024 03:30:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
740805,Football - Youth,02/03/2024 02:00:00 PM,02/03/2024 10:00:00 PM,Parks Department,Sport - Youth,Bronx,Macombs Dam Park: Soccer-01,,N/A,"04,","44,"
751905,Soccer - Non Regulation,02/04/2024 08:00:00 AM,02/04/2024 10:00:00 AM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70",,N/A,"11,","25,"
742273,Soccer -Regulation,02/04/2024 08:00:00 AM,02/04/2024 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Dyker Beach Park: Dyker 14th Ave-Soccer-03,,N/A,"10,","68,"
741481,Soccer - Non Regulation,02/03/2024 04:00:00 PM,02/03/2024 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
755217,Miscellaneous,03/10/2024 11:00:00 AM,03/10/2024 01:00:00 PM,Parks Department,Special Event,Queens,Vito Locascio Field / Loring Field: Vito Locascio Field (Loring),,N/A,"10,","106,"
751694,Jackson Heights Greenmarket Sunday,02/04/2024 08:00:00 AM,02/04/2024 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens,79 STREET between NORTHERN BOULEVARD and 34 AVENUE,Both,Sidewalk and Curb Lane Closure,"3,","115,"
740643,Celebration,04/13/2024 11:00:00 AM,04/13/2024 02:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Reflecting Pool Plaza,,N/A,"5,","13,"
745488,Frisbee,02/04/2024 08:00:00 AM,02/04/2024 10:00:00 AM,Parks Department,Sport - Adult,Brooklyn,Red Hook Recreation Area: Soccer-04 HS,,N/A,"06,","76,"
739850,Lawn closure - Lawn behind the MET,02/04/2024 12:00:00 AM,02/04/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Lawn Behind the Met Museum,,N/A,"64,","22,"
754683,Locals Surf School,02/02/2024 08:00:00 AM,02/02/2024 03:00:00 PM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 67th Street Surfing Beach,,N/A,"14,","100,"
743181,Soccer - Non Regulation,02/04/2024 10:00:00 AM,02/04/2024 03:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
743547,Tennis,02/04/2024 08:00:00 AM,02/04/2024 08:00:00 PM,Parks Department,Sport - Adult,Queens,"Astoria Park: Tennis-13 ,Crocheron Park: Tennis-06 ,Kissena Park: Tennis-12 ,Flushing Fields: Tennis-01 ,Juniper Valley Park: Juniper Playground-Tennis-02",,N/A,"05, 07, 1, 11,","104, 109, 111, 114,"
752530,Soccer -Regulation,02/04/2024 08:00:00 AM,02/04/2024 07:00:00 PM,Parks Department,Sport - Youth,Manhattan,Riverside Park: 107th/108th St-Soccer-01 E,,N/A,"07,","24,"
744946,Frisbee,02/03/2024 12:00:00 PM,02/03/2024 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,"McCarren Park: Soccer-01 ,McCarren Park: Soccer-01",,N/A,"01,","94,"
746185,Lacrosse,02/04/2024 09:30:00 AM,02/04/2024 12:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Red Hook Recreation Area: Soccer-02,,N/A,"6,","76,"
742379,Soccer - Non Regulation,02/03/2024 12:00:00 PM,02/03/2024 06:30:00 PM,Parks Department,Sport - Adult,Manhattan,William F. Passannante Ballfield: Softball-01,,N/A,"02,","6,"
750149,Soccer -Regulation,06/10/2024 12:30:00 PM,06/10/2024 02:30:00 PM,Parks Department,Sport - Youth,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
741611,Soccer -Regulation,02/04/2024 08:00:00 AM,02/04/2024 11:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75",,N/A,"11,","25,"
742424,Miscellaneous,02/03/2024 12:00:00 PM,02/03/2024 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bush Terminal Park: Soccer-02,,N/A,"07,","72,"
755629,Soccer - Non Regulation,02/02/2024 03:30:00 PM,02/02/2024 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-08A,,N/A,"14,","70,"
742669,Celebration,02/14/2024 02:00:00 PM,02/14/2024 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
742513,Soccer -Regulation,02/03/2024 11:00:00 AM,02/03/2024 03:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Parade Ground: Soccer-10 ,Parade Ground: Soccer-11",,N/A,"14,","70,"
741118,Soccer - Non Regulation,02/04/2024 10:00:00 AM,02/04/2024 12:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Bill Brown Playground: Soccer-01,,N/A,"15,","61,"
750421,Soccer -Regulation,02/04/2024 10:00:00 AM,02/04/2024 11:30:00 AM,Parks Department,Sport - Youth,Manhattan,Pier 42: Soccer-01,,N/A,"3,","7,"
741587,Soccer -Regulation,02/04/2024 08:00:00 AM,02/04/2024 02:30:00 PM,Parks Department,Sport - Adult,Queens,Addabbo Park: Pals Oval-Soccer-01,,N/A,"10,","106,"
750859,Celebration,04/11/2024 06:00:00 PM,04/11/2024 08:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South,,N/A,"5,","13,"
746433,NYRR Open Run at Inwood Hill Park,02/03/2024 08:00:00 AM,02/03/2024 11:00:00 AM,Parks Department,Special Event,Manhattan,Inwood Hill Park: Inwood Hill Park,,N/A,"12,","34,"
739048,Celebration,05/05/2024 01:00:00 PM,05/05/2024 06:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ross Pinetum East,,N/A,"64,","22,"
746512,Soccer - Non Regulation,02/04/2024 08:00:00 AM,02/04/2024 10:00:00 AM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
740854,Soccer - Non Regulation,02/04/2024 08:00:00 AM,02/04/2024 01:00:00 PM,Parks Department,Sport - Youth,Queens,Frank Principe Park / Maurice Park: Soccer-03,,N/A,"5,","104,"
740106,Celebration,03/14/2024 09:30:00 AM,03/14/2024 11:30:00 AM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
744926,Soccer - Non Regulation,02/03/2024 11:00:00 AM,02/03/2024 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Red Hook Recreation Area: Soccer-05 HS ,Red Hook Recreation Area: Soccer-04 HS",,N/A,"06,","76,"
740897,Football - Adults,02/04/2024 08:30:00 AM,02/04/2024 10:00:00 PM,Parks Department,Sport - Adult,Staten Island,Gen. Douglas MacArthur Park: Multi-Use Field-01,,N/A,"2,","122,"
752412,Celebration,03/23/2024 01:00:00 PM,03/23/2024 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Summit Rock,,N/A,"64,","22,"
751293,Soccer -Regulation,02/03/2024 02:00:00 PM,02/03/2024 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
745000,Soccer -Regulation,02/03/2024 08:00:00 PM,02/03/2024 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
739842,Lawn closure - Cedar Hill Bowl,02/04/2024 12:00:00 AM,02/04/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,N/A,"64,","22,"
753151,Soccer -Regulation,02/04/2024 09:00:00 AM,02/04/2024 12:00:00 PM,Parks Department,Sport - Youth,Manhattan,Thomas Jefferson Park: Soccer-01,,N/A,"11,","23,"
740803,Soccer - Non Regulation,02/03/2024 01:30:00 PM,02/03/2024 04:30:00 PM,Parks Department,Sport - Adult,Manhattan,Tanahey Playground: Soccer-01,,N/A,"3,","5,"
754683,Locals Surf School,02/01/2024 08:00:00 AM,02/01/2024 03:00:00 PM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 67th Street Surfing Beach,,N/A,"14,","100,"
741181,Miscellaneous,02/04/2024 01:00:00 AM,02/04/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Fort Hamilton Athletic Field (Ft. Hamilton HS): Baseball-01 ,Fort Hamilton Athletic Field (Ft. Hamilton HS): Softball-02 ,Fort Hamilton Athletic Field (Ft. Hamilton HS): Football-01 ,Fort Hamilton Athletic Field (Ft. Hamilton HS): Track-01",,N/A,"10,","68,"
741025,Soccer - Non Regulation,02/04/2024 09:00:00 AM,02/04/2024 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Calvert Vaux Park: Soccer-02 ,Calvert Vaux Park: Soccer-01",,N/A,"13,","60,"
745883,Soccer -Regulation,02/04/2024 08:00:00 AM,02/04/2024 02:30:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-10,,N/A,"14,","70,"
750918,Soccer - Non Regulation,02/19/2024 09:00:00 AM,02/19/2024 05:00:00 PM,Parks Department,Sport - Adult,Brooklyn,"Parade Ground: Soccer-08A ,Parade Ground: Soccer-08B",,N/A,"14,","70,"
754635,WOVE,05/18/2024 10:00:00 AM,05/18/2024 03:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Grecian Shelter/Peristyle Lawn West,,N/A,"55,","78,"
738530,Celebration,03/20/2024 12:30:00 PM,03/20/2024 02:30:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
739535,Celebration,02/29/2024 01:00:00 PM,02/29/2024 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Bethesda Fountain Terrace,,N/A,"64,","22,"
745021,Miscellaneous,02/04/2024 09:00:00 AM,02/04/2024 10:00:00 PM,Parks Department,Sport - Youth,Staten Island,Gen. Douglas MacArthur Park: Multi-Use Field-01,,N/A,"2,","122,"
739762,Lawn closure - Bowling Green,02/04/2024 12:00:00 AM,02/04/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Bowling Green Lawn,,N/A,"64,","22,"
738591,Summer on the Hudson Irish Dance Festival,05/05/2024 12:00:00 PM,05/05/2024 06:00:00 PM,Parks Department,Special Event,Manhattan,Riverside Park South: 70th Street Pier Plaza,,N/A,"7,","20,"
753550,Miscellaneous,06/10/2024 09:00:00 AM,06/10/2024 02:00:00 PM,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Ederle Terrace - BBQ area Purple,,N/A,"81,","110,"
741467,Soccer - Non Regulation,02/03/2024 02:00:00 PM,02/03/2024 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,Frederick Douglass Playground: Soccer-01,,N/A,"07,","24,"
739793,Lawn closure - Cherry Hill,02/04/2024 12:00:00 AM,02/04/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,"Central Park: Cherry Hill ,Central Park: Wagner Cove",,N/A,"64,","22,"
750268,Soccer - Non Regulation,02/03/2024 02:00:00 PM,02/03/2024 04:30:00 PM,Parks Department,Sport - Youth,Bronx,P.O. Serrano Playground: Soccer-01,,N/A,"09,","43,"
755661,Field day,05/28/2024 09:00:00 AM,05/28/2024 02:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: 10th Avenue Lawn,,N/A,"55,","78,"
739847,Lawn Closure - Mineral Springs,02/04/2024 12:00:00 AM,02/04/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Mineral Springs,,N/A,"64,","22,"
746206,Soccer - Non Regulation,02/03/2024 02:00:00 PM,02/03/2024 07:00:00 PM,Parks Department,Sport - Adult,Manhattan,"James J Walker Park: Soccer-01 ,Peter's Field: Soccer-01",,N/A,"06, 2,","13, 6,"
741618,Soccer -Regulation,02/03/2024 04:00:00 PM,02/03/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
747744,Football - Youth,02/04/2024 10:00:00 AM,02/04/2024 02:00:00 PM,Parks Department,Sport - Youth,Queens,Mafera Park: Football-01,,N/A,"05,","104,"
745900,Soccer - Non Regulation,02/04/2024 08:00:00 AM,02/04/2024 08:00:00 PM,Parks Department,Sport - Youth,Bronx,Soundview Park: Soccer-01,,N/A,"09,","43,"
745365,Celebration,03/14/2024 02:00:00 PM,03/14/2024 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
739849,Lawn closure - North Reservoir. Lawn,02/04/2024 12:01:00 AM,02/04/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,"Central Park: North Reservoir Landscape A ,Central Park: North Reservoir Landscape B ,Central Park: North Reservoir Landscape C",,N/A,"64,","22,"
744153,Soccer - Non Regulation,02/04/2024 10:00:00 AM,02/04/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Soccer-01,,N/A,"07,","109,"
745901,Soccer - Non Regulation,02/03/2024 01:00:00 PM,02/03/2024 08:00:00 PM,Parks Department,Sport - Youth,Bronx,Crotona Park: Soccer-02,,N/A,"3,","42,"
740915,Football Ã¢â¬â Flag Football,02/04/2024 08:00:00 AM,02/04/2024 10:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Blood Root Valley: Greenbelt Recreation Center-Soccer-01 ,Gen. Douglas MacArthur Park: Multi-Use Field-01",,N/A,"02, 2,","122,"
742472,Soccer - Non Regulation,02/04/2024 09:00:00 AM,02/04/2024 01:00:00 PM,Parks Department,Sport - Youth,Manhattan,Riverside Park: 101st St-Soccer-04 C,,N/A,"07,","24,"
740978,Closed for the season - Billy Johnson,02/04/2024 12:00:00 AM,02/04/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Johnson Playground Lawns,,N/A,"64,","22,"
745885,Soccer - Non Regulation,02/03/2024 06:00:00 PM,02/03/2024 08:30:00 PM,Parks Department,Sport - Adult,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
746612,Soccer - Non Regulation,02/04/2024 08:00:00 AM,02/04/2024 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bill Brown Playground: Soccer-01,,N/A,"15,","61,"
752378,Soccer - Non Regulation,02/04/2024 09:00:00 AM,02/04/2024 11:00:00 AM,Parks Department,Sport - Adult,Queens,Flushing Meadows Corona Park: Soccer-01,,N/A,"81,","110,"
741170,Soccer -Regulation,02/03/2024 12:00:00 PM,02/03/2024 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Van Cortlandt Park: Stadium-Soccer-08,,N/A,"26,","50,"
740806,Football - Youth,02/04/2024 09:00:00 AM,02/04/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,Roy Wilkins Park: Soccer/Football-01,,N/A,"12,","113,"
746694,Soccer - Non Regulation,02/03/2024 11:00:00 AM,02/03/2024 01:00:00 PM,Parks Department,Sport - Youth,Manhattan,Booker T. Washington Playground: Soccer-01,,N/A,"07,","24,"
754084,Football - Youth,02/01/2024 03:00:00 PM,02/01/2024 05:00:00 PM,Parks Department,Sport - Youth,Manhattan,Randall's Island Park: Wards Meadow Fields-Soccer-74,,N/A,"11,","25,"
744702,Football Ã¢â¬â Flag Football,02/04/2024 10:00:00 AM,02/04/2024 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 103rd St-Soccer-02 D,,N/A,"07,","24,"
753087,Frisbee,01/27/2024 02:00:00 PM,01/27/2024 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Parade Ground: Soccer-08 ,Parade Ground: Soccer-07 ,Parade Ground: Football-09",,N/A,"14,","70,"
749245,Soccer - Non Regulation,02/03/2024 01:00:00 PM,02/03/2024 04:00:00 PM,Parks Department,Sport - Youth,Queens,Forest Park: Soccer-01,,N/A,"82,","102,"
749023,Soccer - Non Regulation,02/04/2024 08:00:00 AM,02/04/2024 04:00:00 PM,Parks Department,Sport - Youth,Queens,Flushing Meadows Corona Park: Soccer-02,,N/A,"81,","110,"
746491,Soccer - Non Regulation,02/04/2024 08:00:00 AM,02/04/2024 10:00:00 AM,Parks Department,Sport - Adult,Queens,Murray Playground: Soccer-01,,N/A,"02,","108,"
753866,Soccer -Regulation,02/03/2024 12:00:00 PM,02/03/2024 04:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
746105,Soccer -Regulation,02/04/2024 08:00:00 AM,02/04/2024 08:30:00 AM,Parks Department,Sport - Youth,Manhattan,"Pier 42: Soccer-01 ,James J Walker Park: Soccer-01",,N/A,"2, 3,","6, 7,"
745113,Football - Youth,02/03/2024 11:00:00 AM,02/03/2024 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Pelham Bay Park: Aileen B Ryan-Football-01,,N/A,"28,","45,"
746192,Celebration,02/24/2024 02:00:00 PM,02/24/2024 04:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Belvedere Castle Terrace,,N/A,"64,","22,"
744505,Miscellaneous,02/04/2024 10:00:00 AM,02/04/2024 05:00:00 PM,Parks Department,Sport - Adult,Manhattan,"East River Park: Soccer-03 Houston St & FDR  ,Riverside Park: 101st St-Soccer-04 C ,Riverside Park: 103rd St-Soccer-02 D ,Riverside Park: 107th/108th St-Soccer-01 E ,Frederick Douglass Playground: Soccer-01",,N/A,"03, 07,","24, 9,"
